,Latitude ,Longitude,Lat,Lon,VIOLATION CRIMES,FELONY CRIMES,MISDEMEANOR CRIMES
308,40.76605261,-73.96425056,40.76605261,-73.96425056,182,1056,1020
309,40.7699134,-73.96425056,40.7699134,-73.96425056,145,602,599
310,40.77377419,-73.96425056,40.77377419,-73.96425056,61,471,388
311,40.77763498,-73.96425056,40.77763498,-73.96425056,36,198,257
312,40.78149577,-73.96425056,40.78149577,-73.96425056,40,152,288
313,40.78535656,-73.96425056,40.78535656,-73.96425056,37,116,207
314,40.78921735,-73.96425056,40.78921735,-73.96425056,121,241,356
315,40.79307814,-73.96425056,40.79307814,-73.96425056,292,550,1169
316,40.79693893,-73.96425056,40.79693893,-73.96425056,531,898,2144
317,40.80079972,-73.96425056,40.80079972,-73.96425056,557,981,2050
318,40.80466051,-73.96425056,40.80466051,-73.96425056,279,638,1066
319,40.67339365,-73.95840034,40.67339365,-73.95840034,329,806,1280
320,40.67725444,-73.95840034,40.67725444,-73.95840034,257,751,1323
321,40.68111523,-73.95840034,40.68111523,-73.95840034,231,769,1141
322,40.68497602,-73.95840034,40.68497602,-73.95840034,251,827,1120
323,40.68883681,-73.95840034,40.68883681,-73.95840034,316,880,1150
324,40.6926976,-73.95840034,40.6926976,-73.95840034,261,716,1199
325,40.69655839,-73.95840034,40.69655839,-73.95840034,118,361,726
326,40.70041918,-73.95840034,40.70041918,-73.95840034,53,173,331
327,40.70427997,-73.95840034,40.70427997,-73.95840034,151,398,710
328,40.70814076,-73.95840034,40.70814076,-73.95840034,269,784,1195
329,40.71200155,-73.95840034,40.71200155,-73.95840034,283,971,1390
330,40.71586234,-73.95840034,40.71586234,-73.95840034,215,922,1138
331,40.71972313,-73.95840034,40.71972313,-73.95840034,147,797,1008
332,40.72358392,-73.95840034,40.72358392,-73.95840034,67,334,401
333,40.72744471,-73.95840034,40.72744471,-73.95840034,87,223,440
334,40.7313055,-73.95840034,40.7313055,-73.95840034,125,299,449
335,40.73516629,-73.95840034,40.73516629,-73.95840034,126,262,386
336,40.73902708,-73.95840034,40.73902708,-73.95840034,84,186,216
337,40.74288787,-73.95840034,40.74288787,-73.95840034,101,208,311
338,40.74674866,-73.95840034,40.74674866,-73.95840034,84,190,253
339,40.75060945,-73.95840034,40.75060945,-73.95840034,2,7,11
340,40.75447024,-73.95840034,40.75447024,-73.95840034,38,116,53
341,40.75833103,-73.95840034,40.75833103,-73.95840034,81,261,507
342,40.76219182,-73.95840034,40.76219182,-73.95840034,125,501,924
343,40.76605261,-73.95840034,40.76605261,-73.95840034,183,728,877
344,40.7699134,-73.95840034,40.7699134,-73.95840034,192,898,916
345,40.77377419,-73.95840034,40.77377419,-73.95840034,162,839,870
346,40.77763498,-73.95840034,40.77763498,-73.95840034,164,960,1498
347,40.78149577,-73.95840034,40.78149577,-73.95840034,112,637,1166
348,40.78535656,-73.95840034,40.78535656,-73.95840034,48,224,219
349,40.78921735,-73.95840034,40.78921735,-73.95840034,46,141,170
350,40.79307814,-73.95840034,40.79307814,-73.95840034,62,158,213
351,40.79693893,-73.95840034,40.79693893,-73.95840034,219,415,783
352,40.80079972,-73.95840034,40.80079972,-73.95840034,323,728,1390
353,40.80466051,-73.95840034,40.80466051,-73.95840034,323,789,1422
354,40.67339365,-73.95255012,40.67339365,-73.95255012,376,957,1397
355,40.67725444,-73.95255012,40.67725444,-73.95255012,378,1238,1847
356,40.68111523,-73.95255012,40.68111523,-73.95255012,338,1221,1729
357,40.68497602,-73.95255012,40.68497602,-73.95255012,355,860,1096
